epoch,step,test/loss,test/loss_BEE:LU,test/loss_CRO:LU,test/loss_EWB:LU,test/loss_HCH:LU,test/loss_HZL:LU,test/loss_LAR:NE,test/loss_LLL:LU,test/loss_SLL:LU,test/loss_SPR:NE,test/mae,test/mae_BEE:LU,test/mae_CRO:LU,test/mae_EWB:LU,test/mae_HCH:LU,test/mae_HZL:LU,test/mae_LAR:NE,test/mae_LLL:LU,test/mae_SLL:LU,test/mae_SPR:NE,test/r2,test/r2_BEE:LU,test/r2_CRO:LU,test/r2_EWB:LU,test/r2_HCH:LU,test/r2_HZL:LU,test/r2_LAR:NE,test/r2_LLL:LU,test/r2_SLL:LU,test/r2_SPR:NE,test/rmse,test/rmse_BEE:LU,test/rmse_CRO:LU,test/rmse_EWB:LU,test/rmse_HCH:LU,test/rmse_HZL:LU,test/rmse_LAR:NE,test/rmse_LLL:LU,test/rmse_SLL:LU,test/rmse_SPR:NE
0,0,0.4644165635108948,0.336942195892334,0.41812583804130554,0.5597831010818481,0.6434388756752014,0.3980298936367035,0.2779403328895569,0.6551029682159424,0.5188162922859192,0.4183048605918884,7.094522953033447,4.684200763702393,7.350676536560059,7.68598747253418,8.400834083557129,8.086931228637695,6.611684799194336,7.1522321701049805,5.959901332855225,7.918260097503662,0.524766743183136,0.5701040029525757,0.5239367485046387,0.5535953044891357,0.3769252300262451,0.5096925497055054,0.6073451638221741,0.48965883255004883,0.6210230588912964,0.47061944007873535,9.249152183532715,6.514683246612549,9.30390453338623,10.329967498779297,11.389472007751465,10.19275188446045,8.637003898620605,9.059110641479492,7.997854709625244,9.817621231079102
