epoch,step,test/loss,test/loss_BEE:LU,test/loss_CRO:LU,test/loss_EWB:LU,test/loss_HCH:LU,test/loss_HZL:LU,test/loss_LAR:NE,test/loss_LLL:LU,test/loss_SLL:LU,test/loss_SPR:NE,test/mae,test/mae_BEE:LU,test/mae_CRO:LU,test/mae_EWB:LU,test/mae_HCH:LU,test/mae_HZL:LU,test/mae_LAR:NE,test/mae_LLL:LU,test/mae_SLL:LU,test/mae_SPR:NE,test/r2,test/r2_BEE:LU,test/r2_CRO:LU,test/r2_EWB:LU,test/r2_HCH:LU,test/r2_HZL:LU,test/r2_LAR:NE,test/r2_LLL:LU,test/r2_SLL:LU,test/r2_SPR:NE,test/rmse,test/rmse_BEE:LU,test/rmse_CRO:LU,test/rmse_EWB:LU,test/rmse_HCH:LU,test/rmse_HZL:LU,test/rmse_LAR:NE,test/rmse_LLL:LU,test/rmse_SLL:LU,test/rmse_SPR:NE,train/loss,train/loss_BEE:LU,train/loss_CRO:LU,train/loss_EWB:LU,train/loss_HCH:LU,train/loss_HZL:LU,train/loss_LAR:NE,train/loss_LLL:LU,train/loss_SLL:LU,train/loss_SPR:NE,train/mae,train/mae_BEE:LU,train/mae_CRO:LU,train/mae_EWB:LU,train/mae_HCH:LU,train/mae_HZL:LU,train/mae_LAR:NE,train/mae_LLL:LU,train/mae_SLL:LU,train/mae_SPR:NE,train/r2,train/r2_BEE:LU,train/r2_CRO:LU,train/r2_EWB:LU,train/r2_HCH:LU,train/r2_HZL:LU,train/r2_LAR:NE,train/r2_LLL:LU,train/r2_SLL:LU,train/r2_SPR:NE,train/rmse,train/rmse_BEE:LU,train/rmse_CRO:LU,train/rmse_EWB:LU,train/rmse_HCH:LU,train/rmse_HZL:LU,train/rmse_LAR:NE,train/rmse_LLL:LU,train/rmse_SLL:LU,train/rmse_SPR:NE,val/loss,val/loss_BEE:LU,val/loss_CRO:LU,val/loss_EWB:LU,val/loss_HCH:LU,val/loss_HZL:LU,val/loss_LAR:NE,val/loss_LLL:LU,val/loss_SLL:LU,val/loss_SPR:NE,val/mae,val/mae_BEE:LU,val/mae_CRO:LU,val/mae_EWB:LU,val/mae_HCH:LU,val/mae_HZL:LU,val/mae_LAR:NE,val/mae_LLL:LU,val/mae_SLL:LU,val/mae_SPR:NE,val/r2,val/r2_BEE:LU,val/r2_CRO:LU,val/r2_EWB:LU,val/r2_HCH:LU,val/r2_HZL:LU,val/r2_LAR:NE,val/r2_LLL:LU,val/r2_SLL:LU,val/r2_SPR:NE,val/rmse,val/rmse_BEE:LU,val/rmse_CRO:LU,val/rmse_EWB:LU,val/rmse_HCH:LU,val/rmse_HZL:LU,val/rmse_LAR:NE,val/rmse_LLL:LU,val/rmse_SLL:LU,val/rmse_SPR:NE
0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9896621704101562,1.838801622390747,0.7925422191619873,1.1119115352630615,1.0255155563354492,1.230481505393982,0.5394335985183716,0.38387584686279297,1.2244890928268433,0.7599092125892639,10.236675262451172,12.228327751159668,8.327877044677734,10.404983520507812,11.209344863891602,12.8301420211792,9.851853370666504,5.445797920227051,11.683103561401367,10.148640632629395,,,,,,,,,,,13.36352825164795,15.011693954467773,12.826933860778809,14.658515930175781,14.490080833435059,17.97684097290039,12.018209457397461,7.307252883911133,12.702837944030762,13.279387474060059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749718964099884,0.9873966574668884,0.6319021582603455,0.6954069137573242,0.7967174053192139,0.46299561858177185,0.4384300410747528,1.0050122737884521,1.2890021800994873,0.4406072497367859,9.632317543029785,8.331714630126953,10.11108684539795,10.269916534423828,9.945279121398926,8.70798110961914,9.73638916015625,9.947273254394531,12.033888816833496,7.607332229614258,,,,,,,,,,,11.516483306884766,11.00039005279541,11.453455924987793,11.592428207397461,12.77178955078125,11.027176856994629,10.834800720214844,11.823455810546875,13.033171653747559,10.111672401428223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8198181390762329,1.180314302444458,0.5078029036521912,0.8862762451171875,1.3282092809677124,0.7380425333976746,0.3519224226474762,0.5624836087226868,1.0724796056747437,0.7508317232131958,9.570645332336426,9.054037094116211,9.058660507202148,10.128266334533691,13.033306121826172,10.161165237426758,7.743756294250488,7.976986408233643,9.082963943481445,9.896660804748535,,,,,,,,,,,12.159445762634277,12.027106285095215,10.267370223999023,13.086978912353516,16.49046516418457,13.922478675842285,9.707206726074219,8.845322608947754,11.888246536254883,13.199835777282715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9904760718345642,1.8135854005813599,0.488731324672699,0.5701172947883606,0.7785243988037109,0.9880216717720032,0.5867771506309509,1.4266811609268188,1.5504320859909058,0.7114143371582031,10.819120407104492,10.581480026245117,8.578974723815918,8.31183910369873,10.029367446899414,14.7943115234375,10.337698936462402,12.74815845489502,11.808313369750977,10.181941986083984,,,,,,,,,,,13.108377456665039,14.908408164978027,10.07271957397461,10.496318817138672,12.625127792358398,16.1086483001709,12.534509658813477,14.087119102478027,14.293865203857422,12.848679542541504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5074904561042786,0.3783639669418335,0.7550058364868164,0.4145463705062866,0.5996055603027344,0.5494083166122437,0.4278814196586609,0.12732648849487305,0.22399786114692688,1.091278314590454,7.313534259796143,5.5963239669799805,7.079636096954346,7.643362045288086,8.784515380859375,8.615180969238281,8.372224807739258,3.645338773727417,3.9107558727264404,12.174464225769043,,,,,,,,,,,9.736673355102539,6.809530258178711,12.519495964050293,8.950379371643066,11.079813003540039,12.012225151062012,10.703665733337402,4.208410263061523,5.433069229125977,15.913472175598145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0784410238265991,1.1568472385406494,1.8799172639846802,1.09383225440979,1.0430092811584473,0.7879643440246582,0.44451668858528137,0.8232821226119995,1.3703843355178833,1.1062147617340088,11.84972858428955,11.189138412475586,18.44399642944336,12.619621276855469,11.42423152923584,12.105717658996582,8.665887832641602,8.280476570129395,10.301108360290527,13.61737060546875,,,,,,,,,,,14.030116081237793,11.906942367553711,19.75518035888672,14.538854598999023,14.613146781921387,14.385638236999512,10.909750938415527,10.701214790344238,13.438304901123047,16.02200698852539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8010103702545166,0.20360441505908966,1.1446603536605835,1.481562614440918,0.3742280900478363,0.7392225861549377,0.898220419883728,0.1218867227435112,1.1762245893478394,1.0694828033447266,9.57766342163086,4.189142227172852,10.635919570922852,13.79063892364502,7.411439418792725,11.315614700317383,13.520829200744629,3.5675079822540283,10.461587905883789,11.306285858154297,,,,,,,,,,,11.983038902282715,4.995234489440918,15.415229797363281,16.92056655883789,8.753219604492188,13.933603286743164,15.508231163024902,4.1175312995910645,12.449974060058594,15.753756523132324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8989468812942505,0.2325398176908493,1.386709213256836,2.295336961746216,0.6322999000549316,0.6232966184616089,0.5073592662811279,0.5171576738357544,1.0627079010009766,0.8331143260002136,10.182581901550293,3.9392077922821045,13.422298431396484,17.101560592651367,9.571064949035645,10.83308219909668,9.994808197021484,7.019439697265625,8.60365104675293,11.158120155334473,,,,,,,,,,,12.601540565490723,5.338397979736328,16.96697235107422,21.060956954956055,11.377876281738281,12.794498443603516,11.655437469482422,8.481451988220215,11.833963394165039,13.904313087463379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2266507148742676,0.6934635043144226,2.5756049156188965,1.0390067100524902,0.3455832600593567,0.5278502106666565,0.6981275081634521,1.5710431337356567,2.0393733978271484,1.5498042106628418,10.549456596374512,7.986788272857666,19.58590316772461,9.218673706054688,6.552732944488525,9.312798500061035,10.14991569519043,10.347905158996582,10.752130508422852,11.038264274597168,,,,,,,,,,,14.50114917755127,9.218793869018555,23.12337875366211,14.169811248779297,8.41154956817627,11.774194717407227,13.67219352722168,14.782668113708496,16.39349937438965,18.964248657226562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5109597444534302,0.6230441331863403,0.7039403319358826,0.2291865348815918,0.6398645639419556,0.36776217818260193,0.44265997409820557,0.5023998618125916,0.332579106092453,0.7572009563446045,7.784610271453857,6.988246440887451,9.331798553466797,5.026149749755859,8.879509925842285,8.441242218017578,8.039180755615234,6.3109331130981445,5.62955904006958,11.414878845214844,,,,,,,,,,,9.764212608337402,8.738194465637207,12.088699340820312,6.655021667480469,11.445734024047852,9.827869415283203,10.886941909790039,8.359561920166016,6.620194435119629,13.25570297241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
