epoch,step,test/loss,test/loss_BEE:LU,test/loss_CRO:LU,test/loss_EWB:LU,test/loss_HCH:LU,test/loss_HZL:LU,test/loss_LAR:NE,test/loss_LLL:LU,test/loss_SLL:LU,test/loss_SPR:NE,test/mae,test/mae_BEE:LU,test/mae_CRO:LU,test/mae_EWB:LU,test/mae_HCH:LU,test/mae_HZL:LU,test/mae_LAR:NE,test/mae_LLL:LU,test/mae_SLL:LU,test/mae_SPR:NE,test/r2,test/r2_BEE:LU,test/r2_CRO:LU,test/r2_EWB:LU,test/r2_HCH:LU,test/r2_HZL:LU,test/r2_LAR:NE,test/r2_LLL:LU,test/r2_SLL:LU,test/r2_SPR:NE,test/rmse,test/rmse_BEE:LU,test/rmse_CRO:LU,test/rmse_EWB:LU,test/rmse_HCH:LU,test/rmse_HZL:LU,test/rmse_LAR:NE,test/rmse_LLL:LU,test/rmse_SLL:LU,test/rmse_SPR:NE
0,0,0.385856956243515,0.45928478240966797,0.31563207507133484,0.42889803647994995,0.4208008646965027,0.4767635762691498,0.3918798863887787,0.3204665780067444,0.39352041482925415,0.2654660642147064,6.769692897796631,5.973826885223389,6.128063201904297,7.281435012817383,7.632807731628418,8.921346664428711,7.973783016204834,5.221244812011719,5.7144365310668945,6.080289840698242,0.40848246216773987,0.2543666362762451,0.5863169431686401,0.37175291776657104,0.3260119557380676,0.38150525093078613,0.45823562145233154,0.37455523014068604,0.4271708130836487,0.4964269995689392,8.573274612426758,7.4972076416015625,7.978779315948486,8.960229873657227,9.628697395324707,11.217605590820312,10.23993968963623,6.718938827514648,7.077155113220215,7.840909957885742
