epoch,step,test/loss,test/loss_BEE:LU,test/loss_CRO:LU,test/loss_EWB:LU,test/loss_HCH:LU,test/loss_HZL:LU,test/loss_LAR:NE,test/loss_LLL:LU,test/loss_SLL:LU,test/loss_SPR:NE,test/mae,test/mae_BEE:LU,test/mae_CRO:LU,test/mae_EWB:LU,test/mae_HCH:LU,test/mae_HZL:LU,test/mae_LAR:NE,test/mae_LLL:LU,test/mae_SLL:LU,test/mae_SPR:NE,test/r2,test/r2_BEE:LU,test/r2_CRO:LU,test/r2_EWB:LU,test/r2_HCH:LU,test/r2_HZL:LU,test/r2_LAR:NE,test/r2_LLL:LU,test/r2_SLL:LU,test/r2_SPR:NE,test/rmse,test/rmse_BEE:LU,test/rmse_CRO:LU,test/rmse_EWB:LU,test/rmse_HCH:LU,test/rmse_HZL:LU,test/rmse_LAR:NE,test/rmse_LLL:LU,test/rmse_SLL:LU,test/rmse_SPR:NE
0,0,0.5961163640022278,0.7535306215286255,0.834030032157898,0.4518691897392273,0.49825599789619446,0.6642183065414429,0.4337867200374603,0.6031210422515869,0.7043269872665405,0.4219082295894623,7.761110305786133,7.056063652038574,7.703197956085205,7.5763139724731445,7.832942485809326,10.060044288635254,8.48692512512207,7.016366481781006,6.587940692901611,7.530195236206055,0.27703648805618286,0.4505007266998291,0.3565736413002014,0.302310049533844,0.3696649670600891,0.33870214223861694,0.46701955795288086,-0.1473625898361206,0.028073012828826904,0.32784682512283325,10.194684028625488,9.233498573303223,11.259449005126953,9.493987083435059,10.451094627380371,13.1699857711792,10.840632438659668,9.09536361694336,8.426294326782227,9.781850814819336
