epoch,step,test/loss,test/loss_BEE:LU,test/loss_CRO:LU,test/loss_EWB:LU,test/loss_HCH:LU,test/loss_HZL:LU,test/loss_LAR:NE,test/loss_LLL:LU,test/loss_SLL:LU,test/loss_SPR:NE,test/mae,test/mae_BEE:LU,test/mae_CRO:LU,test/mae_EWB:LU,test/mae_HCH:LU,test/mae_HZL:LU,test/mae_LAR:NE,test/mae_LLL:LU,test/mae_SLL:LU,test/mae_SPR:NE,test/r2,test/r2_BEE:LU,test/r2_CRO:LU,test/r2_EWB:LU,test/r2_HCH:LU,test/r2_HZL:LU,test/r2_LAR:NE,test/r2_LLL:LU,test/r2_SLL:LU,test/r2_SPR:NE,test/rmse,test/rmse_BEE:LU,test/rmse_CRO:LU,test/rmse_EWB:LU,test/rmse_HCH:LU,test/rmse_HZL:LU,test/rmse_LAR:NE,test/rmse_LLL:LU,test/rmse_SLL:LU,test/rmse_SPR:NE
0,0,0.6145986914634705,0.724726140499115,0.8453497290611267,0.48383158445358276,0.5570862889289856,0.6561063528060913,0.48271965980529785,0.6100198030471802,0.7430629134178162,0.4284854829311371,7.877331256866455,6.674020290374756,8.109601020812988,7.735387802124023,8.16574478149414,9.860382080078125,9.033174514770508,6.8620147705078125,6.801626682281494,7.654025554656982,0.24890738725662231,0.47708767652511597,0.34965378046035767,0.25096315145492554,0.307295560836792,0.35218966007232666,0.41321444511413574,-0.15372169017791748,-0.07882213592529297,0.32230597734451294,10.372237205505371,9.007352828979492,11.319833755493164,9.837142944335938,10.955949783325195,13.034989356994629,11.374667167663574,9.12053394317627,8.877582550048828,9.822086334228516
