epoch,step,test/loss,test/loss_BEE:LU,test/loss_CRO:LU,test/loss_EWB:LU,test/loss_HCH:LU,test/loss_HZL:LU,test/loss_LAR:NE,test/loss_LLL:LU,test/loss_SLL:LU,test/loss_SPR:NE,test/mae,test/mae_BEE:LU,test/mae_CRO:LU,test/mae_EWB:LU,test/mae_HCH:LU,test/mae_HZL:LU,test/mae_LAR:NE,test/mae_LLL:LU,test/mae_SLL:LU,test/mae_SPR:NE,test/r2,test/r2_BEE:LU,test/r2_CRO:LU,test/r2_EWB:LU,test/r2_HCH:LU,test/r2_HZL:LU,test/r2_LAR:NE,test/r2_LLL:LU,test/r2_SLL:LU,test/r2_SPR:NE,test/rmse,test/rmse_BEE:LU,test/rmse_CRO:LU,test/rmse_EWB:LU,test/rmse_HCH:LU,test/rmse_HZL:LU,test/rmse_LAR:NE,test/rmse_LLL:LU,test/rmse_SLL:LU,test/rmse_SPR:NE
0,0,0.3845219612121582,0.4725537896156311,0.4688311517238617,0.4154665768146515,0.3396240770816803,0.4289262592792511,0.26714709401130676,0.3345358669757843,0.3549744188785553,0.37863877415657043,6.513051509857178,5.830987453460693,6.400328159332275,6.976884365081787,6.600996971130371,8.41100788116455,6.680646896362305,5.2259202003479,5.329887866973877,7.16080379486084,0.462568074464798,0.4590951204299927,0.596676766872406,0.49549800157546997,0.5528539419174194,0.46053916215896606,0.6420543789863586,0.3175714612007141,0.07924485206604004,0.5595790147781372,8.414640426635742,7.655045032501221,8.872535705566406,8.762001037597656,8.335741996765137,10.599868774414062,8.460611343383789,6.922282695770264,6.856329441070557,9.267351150512695
