epoch,step,test/loss,test/loss_BEE:LU,test/loss_CRO:LU,test/loss_EWB:LU,test/loss_HCH:LU,test/loss_HZL:LU,test/loss_LAR:NE,test/loss_LLL:LU,test/loss_SLL:LU,test/loss_SPR:NE,test/mae,test/mae_BEE:LU,test/mae_CRO:LU,test/mae_EWB:LU,test/mae_HCH:LU,test/mae_HZL:LU,test/mae_LAR:NE,test/mae_LLL:LU,test/mae_SLL:LU,test/mae_SPR:NE,test/r2,test/r2_BEE:LU,test/r2_CRO:LU,test/r2_EWB:LU,test/r2_HCH:LU,test/r2_HZL:LU,test/r2_LAR:NE,test/r2_LLL:LU,test/r2_SLL:LU,test/r2_SPR:NE,test/rmse,test/rmse_BEE:LU,test/rmse_CRO:LU,test/rmse_EWB:LU,test/rmse_HCH:LU,test/rmse_HZL:LU,test/rmse_LAR:NE,test/rmse_LLL:LU,test/rmse_SLL:LU,test/rmse_SPR:NE
0,0,0.358242928981781,0.4825296998023987,0.36564674973487854,0.3368419110774994,0.33228257298469543,0.3394768536090851,0.4033770263195038,0.2279232144355774,0.43432918190956116,0.3017791509628296,6.268747806549072,5.536252498626709,6.732743263244629,6.127285957336426,5.659931182861328,7.566827297210693,7.61480188369751,4.7921648025512695,5.806433200836182,6.582294464111328,0.6203151941299438,0.5563595294952393,0.6704655289649963,0.7166757583618164,0.7113147974014282,0.6267092823982239,0.6403861045837402,0.6239718198776245,0.43296289443969727,0.6039910316467285,8.245975494384766,7.845541000366211,8.662603378295898,8.178779602050781,7.871538162231445,9.539714813232422,10.381994247436523,6.2008137702941895,7.141380310058594,8.391407012939453
